18-06-04 22:43-INFO-Restoring parameters from ckpt/model.ckpt-390385
18-06-04 22:43-INFO->> Step 390380 run_train: loss = 5.3939  (9.563 sec)
18-06-04 22:46-INFO->> Step 391260 run_train: loss = 5.4004  (0.188 sec)
18-06-04 22:46-INFO->> Step 391270 run_train: loss = 5.4410  (0.168 sec)
18-06-04 22:46-INFO->> Step 391280 run_train: loss = 5.4451  (0.171 sec)
18-06-04 22:46-INFO->> Step 391290 run_train: loss = 5.4872  (0.150 sec)
18-06-04 22:46-INFO->> Step 391300 run_train: loss = 5.4289  (0.181 sec)
18-06-04 22:46-INFO->> Step 391310 run_train: loss = 5.4254  (0.147 sec)
18-06-04 22:46-INFO->> Step 391320 run_train: loss = 5.4674  (0.149 sec)
18-06-04 22:46-INFO->> Step 391330 run_train: loss = 5.3822  (0.151 sec)
18-06-04 22:46-INFO->> Step 391340 run_train: loss = 5.4363  (0.161 sec)
18-06-04 22:46-INFO->> Step 391350 run_train: loss = 5.4123  (0.161 sec)
18-06-04 22:46-INFO->> Step 391360 run_train: loss = 5.4485  (0.177 sec)
18-06-04 22:46-INFO->> Step 391370 run_train: loss = 5.4297  (0.190 sec)
18-06-04 22:46-INFO->> Step 391380 run_train: loss = 5.4520  (0.151 sec)
18-06-04 22:46-INFO->> Step 391390 run_train: loss = 5.5002  (0.165 sec)
18-06-04 22:46-INFO->> Step 391400 run_train: loss = 5.4367  (0.147 sec)
18-06-04 22:46-INFO->> Step 391410 run_train: loss = 5.4013  (0.138 sec)
18-06-04 22:46-INFO->> Step 391420 run_train: loss = 5.4250  (0.148 sec)
18-06-04 22:46-INFO->> Step 391430 run_train: loss = 5.4578  (0.156 sec)
18-06-04 22:46-INFO->> Step 391440 run_train: loss = 5.4476  (0.152 sec)
18-06-04 22:46-INFO->> Step 391450 run_train: loss = 5.4171  (0.187 sec)
18-06-04 22:46-INFO->> Step 391460 run_train: loss = 5.3452  (0.144 sec)
18-06-04 22:46-INFO->> Step 391470 run_train: loss = 5.4599  (0.154 sec)
18-06-04 22:46-INFO->> Step 391480 run_train: loss = 5.4268  (0.177 sec)
18-06-04 22:46-INFO->> Step 391490 run_train: loss = 5.4328  (0.131 sec)
18-06-04 22:47-INFO->> Step 391500 run_train: loss = 5.4515  (0.167 sec)
18-06-04 22:47-INFO->> Step 391510 run_train: loss = 5.5024  (0.191 sec)
18-06-04 22:47-INFO->> Step 391520 run_train: loss = 5.4017  (0.147 sec)
18-06-04 22:47-INFO->> Step 391530 run_train: loss = 5.4439  (0.222 sec)
18-06-04 22:47-INFO->> Step 391540 run_train: loss = 5.4518  (0.150 sec)
18-06-04 22:47-INFO->> Step 391550 run_train: loss = 5.4107  (0.160 sec)
18-06-04 22:47-INFO->> Step 391560 run_train: loss = 5.3953  (0.188 sec)
18-06-04 22:47-INFO->> Step 391570 run_train: loss = 5.4859  (0.156 sec)
18-06-04 22:47-INFO->> Step 391580 run_train: loss = 5.4466  (0.179 sec)
18-06-04 22:47-INFO->> Step 391590 run_train: loss = 5.4013  (0.156 sec)
18-06-04 22:47-INFO->> Step 391600 run_train: loss = 5.4905  (0.168 sec)
18-06-04 22:47-INFO->> Step 391610 run_train: loss = 5.4293  (0.118 sec)
18-06-04 22:47-INFO->> Step 391620 run_train: loss = 5.4053  (0.155 sec)
18-06-04 22:47-INFO->> Step 391630 run_train: loss = 5.4635  (0.198 sec)
18-06-04 22:47-INFO->> Step 391640 run_train: loss = 5.3778  (0.172 sec)
18-06-04 22:47-INFO->> Step 391650 run_train: loss = 5.3902  (0.190 sec)
18-06-04 22:47-INFO->> Step 391660 run_train: loss = 5.3980  (0.134 sec)
18-06-04 22:47-INFO->> Step 391670 run_train: loss = 5.4474  (0.142 sec)
18-06-04 22:47-INFO->> Step 391680 run_train: loss = 5.3855  (0.136 sec)
18-06-04 22:47-INFO->> Step 391690 run_train: loss = 5.4175  (0.152 sec)
18-06-04 22:47-INFO->> Step 391700 run_train: loss = 5.4135  (0.157 sec)
18-06-04 22:47-INFO->> Step 391710 run_train: loss = 5.4611  (0.150 sec)
18-06-04 22:47-INFO->> Step 391720 run_train: loss = 5.4113  (0.158 sec)
18-06-04 22:47-INFO->> Step 391730 run_train: loss = 5.4357  (0.146 sec)
18-06-04 22:47-INFO->> Step 391740 run_train: loss = 5.4071  (0.160 sec)
18-06-04 22:47-INFO->> Step 391750 run_train: loss = 5.4805  (0.174 sec)
18-06-04 22:47-INFO->> Step 391760 run_train: loss = 5.4703  (0.134 sec)
18-06-04 22:47-INFO->> Step 391770 run_train: loss = 5.4529  (0.147 sec)
18-06-04 22:47-INFO->> Step 391780 run_train: loss = 5.4726  (0.134 sec)
18-06-04 22:47-INFO->> Step 391790 run_train: loss = 5.3651  (0.148 sec)
18-06-04 22:47-INFO->> Step 391800 run_train: loss = 5.3909  (0.161 sec)
18-06-04 22:47-INFO->> Step 391810 run_train: loss = 5.4128  (0.152 sec)
18-06-04 22:47-INFO->> Step 391820 run_train: loss = 5.4763  (0.171 sec)
18-06-04 22:47-INFO->> Step 391830 run_train: loss = 5.3930  (0.169 sec)
18-06-04 22:47-INFO->> Step 391840 run_train: loss = 5.4664  (0.190 sec)
18-06-04 22:47-INFO->> Step 391850 run_train: loss = 5.3725  (0.153 sec)
18-06-04 22:48-INFO->> Step 391860 run_train: loss = 5.4368  (0.114 sec)
18-06-04 22:48-INFO->> Step 391870 run_train: loss = 5.4673  (0.168 sec)
18-06-04 22:48-INFO->> Step 391880 run_train: loss = 5.4002  (0.170 sec)
18-06-04 22:48-INFO->> Step 391890 run_train: loss = 5.4719  (0.156 sec)
18-06-04 22:48-INFO->> Step 391900 run_train: loss = 5.3628  (0.187 sec)
18-06-04 22:48-INFO->> Step 391910 run_train: loss = 5.4113  (0.179 sec)
18-06-04 22:48-INFO->> Step 391920 run_train: loss = 5.4448  (0.194 sec)
18-06-04 22:48-INFO->> Step 391930 run_train: loss = 5.4334  (0.152 sec)
18-06-04 22:48-INFO->> Step 391940 run_train: loss = 5.4884  (0.197 sec)
18-06-04 22:48-INFO->> Step 391950 run_train: loss = 5.4344  (0.201 sec)
18-06-04 22:48-INFO->> Step 391960 run_train: loss = 5.3710  (0.150 sec)
18-06-04 22:48-INFO->> Step 391970 run_train: loss = 5.4359  (0.154 sec)
18-06-04 22:48-INFO->> Step 391980 run_train: loss = 5.4272  (0.171 sec)
18-06-04 22:48-INFO->> Step 391990 run_train: loss = 5.4215  (0.151 sec)
18-06-04 22:48-INFO->> Step 392000 run_train: loss = 5.4240  (0.138 sec)
18-06-04 22:48-INFO->> 2018-06-04 22:48:23.730746 Saving in ckpt
18-06-04 22:48-INFO-Test Data Eval:
18-06-04 22:49-INFO-fpr95 = 0.172970908607864 and auc = 0.9689531352863849
18-06-04 22:49-INFO->> Step 392010 run_train: loss = 5.4383  (0.154 sec)
18-06-04 22:49-INFO->> Step 392020 run_train: loss = 5.4731  (0.158 sec)
18-06-04 22:49-INFO->> Step 392030 run_train: loss = 5.4346  (0.182 sec)
18-06-04 22:49-INFO->> Step 392040 run_train: loss = 5.4278  (0.174 sec)
18-06-04 22:49-INFO->> Step 392050 run_train: loss = 5.4555  (0.164 sec)
18-06-04 22:49-INFO->> Step 392060 run_train: loss = 5.4099  (0.159 sec)
18-06-04 22:49-INFO->> Step 392070 run_train: loss = 5.4194  (0.152 sec)
18-06-04 22:49-INFO->> Step 392080 run_train: loss = 5.4202  (0.150 sec)
18-06-04 22:49-INFO->> Step 392090 run_train: loss = 5.4096  (0.131 sec)
18-06-04 22:49-INFO->> Step 392100 run_train: loss = 5.4072  (0.184 sec)
18-06-04 22:49-INFO->> Step 392110 run_train: loss = 5.4480  (0.130 sec)
18-06-04 22:49-INFO->> Step 392120 run_train: loss = 5.3915  (0.165 sec)
18-06-04 22:49-INFO->> Step 392130 run_train: loss = 5.4527  (0.157 sec)
18-06-04 22:49-INFO->> Step 392140 run_train: loss = 5.3942  (0.164 sec)
18-06-04 22:49-INFO->> Step 392150 run_train: loss = 5.4298  (0.165 sec)
18-06-04 22:49-INFO->> Step 392160 run_train: loss = 5.4242  (0.200 sec)
18-06-04 22:49-INFO->> Step 392170 run_train: loss = 5.3292  (0.149 sec)
18-06-04 22:49-INFO->> Step 392180 run_train: loss = 5.3752  (0.164 sec)
18-06-04 22:49-INFO->> Step 392190 run_train: loss = 5.4223  (0.157 sec)
18-06-04 22:49-INFO->> Step 392200 run_train: loss = 5.4331  (0.178 sec)
18-06-04 22:49-INFO->> Step 392210 run_train: loss = 5.4345  (0.147 sec)
18-06-04 22:49-INFO->> Step 392220 run_train: loss = 5.4296  (0.192 sec)
18-06-04 22:49-INFO->> Step 392230 run_train: loss = 5.3836  (0.149 sec)
18-06-04 22:49-INFO->> Step 392240 run_train: loss = 5.4205  (0.137 sec)
18-06-04 22:49-INFO->> Step 392250 run_train: loss = 5.4403  (0.161 sec)
18-06-04 22:49-INFO->> Step 392260 run_train: loss = 5.4274  (0.221 sec)
18-06-04 22:49-INFO->> Step 392270 run_train: loss = 5.3795  (0.147 sec)
18-06-04 22:49-INFO->> Step 392280 run_train: loss = 5.4242  (0.158 sec)
18-06-04 22:49-INFO->> Step 392290 run_train: loss = 5.4353  (0.168 sec)
18-06-04 22:49-INFO->> Step 392300 run_train: loss = 5.3802  (0.150 sec)
18-06-04 22:49-INFO->> Step 392310 run_train: loss = 5.4671  (0.125 sec)
18-06-04 22:49-INFO->> Step 392320 run_train: loss = 5.3621  (0.157 sec)
18-06-04 22:49-INFO->> Step 392330 run_train: loss = 5.4154  (0.150 sec)
18-06-04 22:50-INFO->> Step 392340 run_train: loss = 5.3812  (0.175 sec)
18-06-04 22:50-INFO->> Step 392350 run_train: loss = 5.4560  (0.164 sec)
18-06-04 22:50-INFO->> Step 392360 run_train: loss = 5.4460  (0.154 sec)
18-06-04 22:50-INFO->> Step 392370 run_train: loss = 5.4096  (0.160 sec)
18-06-04 22:50-INFO->> Step 392380 run_train: loss = 5.4003  (0.168 sec)
18-06-04 22:50-INFO->> Step 392390 run_train: loss = 5.4246  (0.190 sec)
18-06-04 22:50-INFO->> Step 392400 run_train: loss = 5.4275  (0.172 sec)
18-06-04 22:50-INFO->> Step 392410 run_train: loss = 5.3946  (0.134 sec)
18-06-04 22:50-INFO->> Step 392420 run_train: loss = 5.4188  (0.173 sec)
18-06-04 22:50-INFO->> Step 392430 run_train: loss = 5.3340  (0.163 sec)
18-06-04 22:50-INFO->> Step 392440 run_train: loss = 5.5104  (0.158 sec)
18-06-04 22:50-INFO->> Step 392450 run_train: loss = 5.4274  (0.160 sec)
18-06-04 22:50-INFO->> Step 392460 run_train: loss = 5.3801  (0.179 sec)
18-06-04 22:50-INFO->> Step 392470 run_train: loss = 5.4384  (0.132 sec)
18-06-04 22:50-INFO->> Step 392480 run_train: loss = 5.3751  (0.186 sec)
18-06-04 22:50-INFO->> Step 392490 run_train: loss = 5.4337  (0.159 sec)
18-06-04 22:50-INFO->> Step 392500 run_train: loss = 5.4073  (0.149 sec)
18-06-04 22:50-INFO->> Step 392510 run_train: loss = 5.4999  (0.144 sec)
18-06-04 22:50-INFO->> Step 392520 run_train: loss = 5.4177  (0.181 sec)
18-06-04 22:50-INFO->> Step 392530 run_train: loss = 5.3962  (0.133 sec)
18-06-04 22:50-INFO->> Step 392540 run_train: loss = 5.3544  (0.156 sec)
18-06-04 22:50-INFO->> Step 392550 run_train: loss = 5.4368  (0.162 sec)
18-06-04 22:50-INFO->> Step 392560 run_train: loss = 5.4010  (0.185 sec)
18-06-04 22:50-INFO->> Step 392570 run_train: loss = 5.4613  (0.158 sec)
18-06-04 22:50-INFO->> Step 392580 run_train: loss = 5.4163  (0.186 sec)
18-06-04 22:50-INFO->> Step 392590 run_train: loss = 5.3429  (0.185 sec)
18-06-04 22:50-INFO->> Step 392600 run_train: loss = 5.3927  (0.143 sec)
18-06-04 22:50-INFO->> Step 392610 run_train: loss = 5.4152  (0.149 sec)
18-06-04 22:50-INFO->> Step 392620 run_train: loss = 5.4240  (0.139 sec)
18-06-04 22:50-INFO->> Step 392630 run_train: loss = 5.4225  (0.153 sec)
18-06-04 22:50-INFO->> Step 392640 run_train: loss = 5.4043  (0.212 sec)
18-06-04 22:50-INFO->> Step 392650 run_train: loss = 5.4091  (0.138 sec)
18-06-04 22:50-INFO->> Step 392660 run_train: loss = 5.4817  (0.178 sec)
18-06-04 22:50-INFO->> Step 392670 run_train: loss = 5.4426  (0.154 sec)
18-06-04 22:50-INFO->> Step 392680 run_train: loss = 5.4271  (0.146 sec)
18-06-04 22:50-INFO->> Step 392690 run_train: loss = 5.4641  (0.138 sec)
18-06-04 22:50-INFO->> Step 392700 run_train: loss = 5.4750  (0.155 sec)
18-06-04 22:50-INFO->> Step 392710 run_train: loss = 5.4106  (0.201 sec)
18-06-04 22:51-INFO->> Step 392720 run_train: loss = 5.4238  (0.176 sec)
18-06-04 22:51-INFO->> Step 392730 run_train: loss = 5.4275  (0.138 sec)
18-06-04 22:51-INFO->> Step 392740 run_train: loss = 5.3863  (0.168 sec)
18-06-04 22:51-INFO->> Step 392750 run_train: loss = 5.4123  (0.147 sec)
18-06-04 22:51-INFO->> Step 392760 run_train: loss = 5.4697  (0.135 sec)
18-06-04 22:51-INFO->> Step 392770 run_train: loss = 5.3871  (0.150 sec)
18-06-04 22:51-INFO->> Step 392780 run_train: loss = 5.4292  (0.172 sec)
18-06-04 22:51-INFO->> Step 392790 run_train: loss = 5.4472  (0.140 sec)
18-06-04 22:51-INFO->> Step 392800 run_train: loss = 5.4004  (0.197 sec)
18-06-04 22:51-INFO->> Step 392810 run_train: loss = 5.4013  (0.136 sec)
18-06-04 22:51-INFO->> Step 392820 run_train: loss = 5.4176  (0.187 sec)
18-06-04 22:51-INFO->> Step 392830 run_train: loss = 5.4408  (0.154 sec)
18-06-04 22:51-INFO->> Step 392840 run_train: loss = 5.3609  (0.176 sec)
18-06-04 22:51-INFO->> Step 392850 run_train: loss = 5.4555  (0.139 sec)
18-06-04 22:51-INFO->> Step 392860 run_train: loss = 5.4230  (0.213 sec)
18-06-04 22:51-INFO->> Step 392870 run_train: loss = 5.3969  (0.121 sec)
18-06-04 22:51-INFO->> Step 392880 run_train: loss = 5.3579  (0.144 sec)
18-06-04 22:51-INFO->> Step 392890 run_train: loss = 5.4166  (0.185 sec)
18-06-04 22:51-INFO->> Step 392900 run_train: loss = 5.5084  (0.183 sec)
18-06-04 22:51-INFO->> Step 392910 run_train: loss = 5.3615  (0.138 sec)
18-06-04 22:51-INFO->> Step 392920 run_train: loss = 5.4275  (0.161 sec)
18-06-04 22:51-INFO->> Step 392930 run_train: loss = 5.3806  (0.214 sec)
18-06-04 22:51-INFO->> Step 392940 run_train: loss = 5.4557  (0.156 sec)
18-06-04 22:51-INFO->> Step 392950 run_train: loss = 5.4126  (0.163 sec)
18-06-04 22:51-INFO->> Step 392960 run_train: loss = 5.4088  (0.150 sec)
18-06-04 22:51-INFO->> Step 392970 run_train: loss = 5.4253  (0.166 sec)
18-06-04 22:51-INFO->> Step 392980 run_train: loss = 5.3943  (0.152 sec)
18-06-04 22:51-INFO->> Step 392990 run_train: loss = 5.4462  (0.129 sec)
18-06-04 22:51-INFO->> Step 393000 run_train: loss = 5.3947  (0.179 sec)
18-06-04 22:51-INFO->> 2018-06-04 22:51:45.899881 Saving in ckpt
18-06-04 22:51-INFO-Test Data Eval:
18-06-04 22:52-INFO-fpr95 = 0.1709866498405951 and auc = 0.96934762678624
18-06-04 22:52-INFO->> Step 393010 run_train: loss = 5.3846  (0.177 sec)
18-06-04 22:52-INFO->> Step 393020 run_train: loss = 5.4626  (0.182 sec)
18-06-04 22:52-INFO->> Step 393030 run_train: loss = 5.4174  (0.171 sec)
18-06-04 22:52-INFO->> Step 393040 run_train: loss = 5.4552  (0.178 sec)
18-06-04 22:52-INFO->> Step 393050 run_train: loss = 5.4481  (0.135 sec)
18-06-04 22:52-INFO->> Step 393060 run_train: loss = 5.3834  (0.163 sec)
18-06-04 22:52-INFO->> Step 393070 run_train: loss = 5.4648  (0.150 sec)
18-06-04 22:52-INFO->> Step 393080 run_train: loss = 5.4476  (0.166 sec)
18-06-04 22:52-INFO->> Step 393090 run_train: loss = 5.4264  (0.156 sec)
18-06-04 22:52-INFO->> Step 393100 run_train: loss = 5.4720  (0.165 sec)
18-06-04 22:52-INFO->> Step 393110 run_train: loss = 5.4326  (0.129 sec)
18-06-04 22:52-INFO->> Step 393120 run_train: loss = 5.4575  (0.168 sec)
18-06-04 22:52-INFO->> Step 393130 run_train: loss = 5.4656  (0.173 sec)
18-06-04 22:52-INFO->> Step 393140 run_train: loss = 5.3351  (0.185 sec)
18-06-04 22:52-INFO->> Step 393150 run_train: loss = 5.4801  (0.125 sec)
18-06-04 22:52-INFO->> Step 393160 run_train: loss = 5.4168  (0.168 sec)
18-06-04 22:52-INFO->> Step 393170 run_train: loss = 5.4227  (0.127 sec)
18-06-04 22:52-INFO->> Step 393180 run_train: loss = 5.4598  (0.136 sec)
18-06-04 22:52-INFO->> Step 393190 run_train: loss = 5.4010  (0.160 sec)
18-06-04 22:52-INFO->> Step 393200 run_train: loss = 5.3313  (0.141 sec)
18-06-04 22:53-INFO->> Step 393210 run_train: loss = 5.4173  (0.191 sec)
18-06-04 22:53-INFO->> Step 393220 run_train: loss = 5.4094  (0.152 sec)
18-06-04 22:53-INFO->> Step 393230 run_train: loss = 5.3971  (0.161 sec)
18-06-04 22:53-INFO->> Step 393240 run_train: loss = 5.4415  (0.141 sec)
18-06-04 22:53-INFO->> Step 393250 run_train: loss = 5.4361  (0.188 sec)
18-06-04 22:53-INFO->> Step 393260 run_train: loss = 5.5238  (0.163 sec)
18-06-04 22:53-INFO->> Step 393270 run_train: loss = 5.4316  (0.161 sec)
18-06-04 22:53-INFO->> Step 393280 run_train: loss = 5.3942  (0.150 sec)
18-06-04 22:53-INFO->> Step 393290 run_train: loss = 5.4250  (0.155 sec)
18-06-04 22:53-INFO->> Step 393300 run_train: loss = 5.3917  (0.140 sec)
18-06-04 22:53-INFO->> Step 393310 run_train: loss = 5.3867  (0.162 sec)
18-06-04 22:53-INFO->> Step 393320 run_train: loss = 5.3744  (0.141 sec)
18-06-04 22:53-INFO->> Step 393330 run_train: loss = 5.3870  (0.168 sec)
18-06-04 22:53-INFO->> Step 393340 run_train: loss = 5.3839  (0.175 sec)
18-06-04 22:53-INFO->> Step 393350 run_train: loss = 5.4074  (0.131 sec)
18-06-04 22:53-INFO->> Step 393360 run_train: loss = 5.4320  (0.193 sec)
18-06-04 22:53-INFO->> Step 393370 run_train: loss = 5.4117  (0.164 sec)
18-06-04 22:53-INFO->> Step 393380 run_train: loss = 5.4147  (0.152 sec)
18-06-04 22:53-INFO->> Step 393390 run_train: loss = 5.4945  (0.138 sec)
18-06-04 22:53-INFO->> Step 393400 run_train: loss = 5.4125  (0.135 sec)
18-06-04 22:53-INFO->> Step 393410 run_train: loss = 5.3703  (0.133 sec)
18-06-04 22:53-INFO->> Step 393420 run_train: loss = 5.4820  (0.167 sec)
18-06-04 22:53-INFO->> Step 393430 run_train: loss = 5.4254  (0.152 sec)
18-06-04 22:53-INFO->> Step 393440 run_train: loss = 5.3088  (0.176 sec)
18-06-04 22:53-INFO->> Step 393450 run_train: loss = 5.4326  (0.147 sec)
18-06-04 22:53-INFO->> Step 393460 run_train: loss = 5.4053  (0.144 sec)
18-06-04 22:53-INFO->> Step 393470 run_train: loss = 5.4495  (0.185 sec)
18-06-04 22:53-INFO->> Step 393480 run_train: loss = 5.4613  (0.183 sec)
18-06-04 22:53-INFO->> Step 393490 run_train: loss = 5.3891  (0.191 sec)
18-06-04 22:53-INFO->> Step 393500 run_train: loss = 5.3913  (0.140 sec)
18-06-04 22:53-INFO->> Step 393510 run_train: loss = 5.4659  (0.167 sec)
18-06-04 22:53-INFO->> Step 393520 run_train: loss = 5.4625  (0.160 sec)
